name,mouse_id,sex,batch,tester,age,fi,weight,diet,strain,fll,raw_fi,median_angular_velocity,median_base_tail_lateral_displacement,median_limb_duty_factor,median_nose_lateral_displacement,median_speed_cm_per_sec,median_step_length1,median_step_width,median_stride_length,median_tip_tail_lateral_displacement,stride_count,angular_velocity_iqr,base_tail_lateral_displacement_iqr,limb_duty_factor_iqr,nose_lateral_displacement_iqr,speed_cm_per_sec_iqr,step_length1_iqr,step_width_iqr,stride_length_iqr,tip_tail_lateral_displacement_iqr,median_length,median_width,dAC_mean,dAC_stdev,dAC_min,dAC_median,dB_mean,dB_stdev,dB_max,dB_median,aABC_mean,aABC_stdev,aABC_min,aABC_median,dAC_nongait_mean,dAC_nongait_stdev,dAC_nongait_median,dB_nongait_max,dB_nongait_median,aABC_nongait_mean,aABC_nongait_stdev,aABC_nongait_median,distance_cm,center_time_secs,periphery_time_secs,corner_time_secs,center_distance_cm,periphery_distance_cm,corner_distance_cm,grooming_number_bouts,grooming_duration_secs,Rearing_supported_T5,Rearing_supported_T20,Rearing_supported_T55,Rearing_unsupported_T5,Rearing_unsupported_T20,Rearing_unsupported_T55,Grooming_T5,Grooming_T20,Grooming_T55
LL4-B6__2023-07-10_MFS__DO2306_DO_F_25110,DO-2306,Female,New,Sean Deats,25.8571428571429,,29.04,AL,DO,,3.5,0.895000443772498,0.140067386003537,0.55,0.0778349237796203,20.4300373835109,2.95592035188677,2.83034071593769,6.34138807654381,0.312887517734043,88,17.478653672493,0.0439556606740923,0.0999999999999999,0.0406025166193958,7.67873729642955,1.13884642283045,0.309704485989239,0.839495047208671,0.216275838301424,430.405960083008,37.4145355224609,0.62372918908965,0.12664654891504,0.306794798959342,0.595745553070833,3.785693387014,2.37239443667309,16.3783393541592,3.35410196624968,160.442317507998,15.0069197975715,91.507435758775,163.739795291688,0.307869113121577,0.0675038056397972,0.322615796035222,32.897568299192,11.5108644332213,157.216450487032,25.4379286184901,165.655481528536,20527.611,457.290394,3142.8059,1536.77394,4042.451669,16485.1571,5359.9857,13.0,225.16121,0.0582222222222222,0.0479444444444444,0.039,0.0015555555555555,0.0018055555555555,0.0018080808080808,0.0,0.0168333333333333,0.0369090909090909
LL4-B6__2023-07-10_MFS__DO2330_DO_F_25134,DO-2330,Female,New,Sean Deats,25.8571428571429,,36.83,AL,DO,,1.0,3.31762943570918,0.098233104852884,0.555555555555556,0.102480053867244,18.0677946937732,3.66374268029265,2.85975053681506,6.39522992404659,0.21826027145303,22,19.0263298708322,0.0520397996571561,0.096969696969697,0.0537892898772474,10.8593356513378,0.963060034240035,0.291272630480036,1.09102460511398,0.12401675689448,65.3259201049805,35.9881763458252,0.574813292884746,0.124845086579165,0.0996527604361489,0.57115079305335,4.27512557801188,3.26286972452271,23.9008368054342,3.5,157.969086797595,22.13432750304,0.753848333070392,164.350831254615,0.562074852169989,0.0890852325139016,0.53984947453366,30.1496268633627,10.9201648339208,157.873053097055,18.5735357114587,163.463207922542,10009.1129,891.466724,2708.566673,1498.233194,2375.28229,7633.82708,2860.9607,16.0,218.06656,0.006,0.0142222222222222,0.014050505050505,0.0021111111111111,0.0076666666666666,0.0132121212121212,0.031,0.0436666666666666,0.0877171717171717
LL4-B6__2023-07-10_MFS__DO2328_DO_F_25132,DO-2328,Female,New,Sean Deats,25.8571428571429,,29.42,AL,DO,,1.0,-0.296616934087309,0.131138899033736,0.545454545454545,0.0788835925843701,21.3262623497808,3.04836374094778,3.08845892027897,6.43705324298034,0.295426074802569,48,19.0265235252069,0.0427555376482997,0.136363636363636,0.0555703532142924,12.2096399120815,0.913376952695301,0.340080606904539,1.20713303942634,0.205209494727825,62.3571891784668,31.2575283050537,0.0748336617117155,0.0176064506808183,0.0019212304733731,0.0756145157875478,3.77977289627652,3.09646889992779,251.872983862899,3.16227766016838,159.04711920744,20.7738610626326,0.237740459294511,165.013471362809,0.104932396545937,0.0266922979334905,0.107715864393407,39.0288354937731,11.1018016555873,149.735547031586,29.9350703826231,158.254585728192,22020.653,474.633364,3125.36673,1953.13326,2930.343217,19090.3115,11680.98547,18.0,325.20007,0.0873333333333333,0.0696111111111111,0.0444343434343434,0.0061111111111111,0.0193611111111111,0.0176868686868686,0.039,0.06925,0.0672424242424242
LL4-B6__2023-07-10_MFS__DO2304_DO_F_25108,DO-2304,Female,New,Sean Deats,25.8571428571429,,34.72,AL,DO,,2.0,-0.22223819466822,0.151923442537081,0.555555555555556,0.0826048328699068,18.0659963106841,3.22533348870406,2.52801354246307,6.15241564165057,0.323173487223325,42,21.4950871338065,0.0485856330352235,0.111111111111111,0.0413415323872777,8.05987806053037,0.72039837944969,0.367946329212775,0.628193349136457,0.214034087366693,342.882873535156,42.2236404418945,0.074359627799774,0.0188494733996983,0.0175905849426193,0.0682698284146559,3.71786817729881,3.14410109995259,363.5,3.35410196624968,159.343763726938,15.7605330803214,0.0,162.149681697783,0.723299975700462,0.116601701637395,0.739946390731805,31.5158690186388,10.6301458127346,161.493731103255,17.4402009636644,165.858910534593,13391.9425,313.862141,3286.2756,1779.827634,1951.30905,11440.6342,3961.725915,12.0,480.96596,0.099,0.0374444444444444,0.0203939393939393,0.0024444444444444,0.0014166666666666,0.0007070707070707,0.0162222222222222,0.0077222222222222,0.0147070707070707
LL4-B6__2023-07-10_MFS__DO2305_DO_F_25109,DO-2305,Female,New,Sean Deats,25.8571428571429,,45.21,AL,DO,,3.0,-3.05162856478341,0.120370076654512,0.603896103896104,0.0789277220821643,14.4221209353439,3.54736456773648,3.10737120880109,6.82120400666675,0.18663933053902,12,12.9954639732572,0.0707172367941783,0.102272727272727,0.0438241382532973,4.99659053060417,1.038799903509,0.18307807111482,0.950272340488971,0.21484409236415,66.0400848388672,37.9463958740234,0.68389246597706,0.0959423867124256,0.0,0.682949304916858,3.22971104286042,2.09888460235784,24.5203996704785,3.0,166.41661971975,14.5058682070633,0.0,170.039466179361,0.216741116076653,0.0360448696815348,0.215352711777974,33.7379608156747,11.4017542509914,154.764451464073,19.424413385521,158.214076810435,12507.99552,474.033343,3125.9999,2090.83314,4022.71644,8485.28192,3479.35692,9.0,65.20002,0.0245555555555555,0.0203055555555555,0.0163434343434343,0.0005555555555555,0.0004166666666666,0.0001515151515151,0.0,0.0146388888888888,0.0169393939393939
LL4-B6__2023-07-10_MFS__DO2327_DO_F_25131,DO-2327,Female,New,Sean Deats,25.8571428571429,,26.56,AL,DO,,2.0,-1.82683200683275,0.149017650032511,0.545454545454545,0.0737731106598106,16.5545041972358,2.80023369193077,3.44617952541309,5.72067506589742,0.352832988372968,27,18.5441171179183,0.0776062909283987,0.0625,0.0664266577825231,7.54310083348797,1.6425559767333,0.394190450072836,0.929166090119407,0.186001137324506,62.7712745666504,32.5383453369141,0.673230752796102,0.144182465250202,0.0172005229038445,0.701646415445623,3.3387497700346,2.35923289109503,22.6384628453435,2.91547594742265,162.908274480119,19.1082085782734,0.314808807388654,167.977723313816,0.641673439998958,0.168129499114628,0.663011896640253,35.2880999771878,11.1803398874989,150.73576773194,29.3939349909007,159.19758170952,13436.6792,111.5,3368.5,2093.0002,1634.90813,11801.7677,4562.07206,15.0,123.1249,0.0748888888888889,0.0330277777777777,0.0191919191919191,0.0047777777777777,0.0016666666666666,0.0009898989898989,0.0485555555555555,0.0591666666666666,0.0908686868686868
LL5-B6__2023-07-06_MFS__DO2279_DO_F_25083,DO-2279,Female,New,Sean Deats,25.2857142857143,,22.94,AL,DO,,1.0,-16.0625853219126,0.0934012587936756,0.45,0.0739088175172011,12.0605687930903,3.23373079299927,3.49202116695456,6.08491562399248,0.151875419685576,3,16.5138676514983,0.0106524081486169,0.0833333333333332,0.0313724849431996,4.38450796411522,0.423876400963138,0.318974927277818,0.497751827593511,0.0337403380131767,59.011547088623,31.9988708496094,0.675786121621352,0.140583047171087,0.05643326479831,0.688624586880291,3.12569093580843,1.85593666509939,23.032585612562,2.82842712474619,164.588573793177,14.790908769832,0.0,168.899429978495,0.590755638775864,0.117400940277977,0.553091912124588,24.6272207120495,11.0679718105893,154.163731975282,18.9937579576798,155.725558865561,16598.8681,389.43321,3210.5999,1987.13337,3422.01245,13176.8551,5033.4511,15.0,226.6,0.0321111111111111,0.0641666666666666,0.0798080808080808,0.0045555555555555,0.0025,0.0102121212121212,0.0025555555555555,0.0106666666666666,0.0336060606060606
LL5-B6__2023-07-06_MFS__DO2349_DO_M_25064,DO-2349,Male,New,Sean Deats,25.2857142857143,,49.69,AL,DO,,3.0,2.36720019886061,0.0879603837595514,0.416666666666667,0.0647998178537423,15.2752201583399,2.79230763432201,3.21933373344006,5.19896030426025,0.235182601329748,85,17.9156590468778,0.0407309408032926,0.1875,0.0374270458619196,6.98192421752748,1.79448359399356,0.329784555860368,1.68907572797854,0.173091855476548,237.616119384766,42.852897644043,0.686122585619099,0.096174096384509,0.120206650227976,0.688068429769815,4.10900084082623,2.43148364734879,28.0044639298809,3.53553390593274,161.794268672129,13.7196481550903,2.19493112320406,164.811543023132,0.584365402172386,0.109360904469139,0.576210835931428,25.0049995001,10.6066017177982,150.695298673118,20.9130283585946,155.106234798359,11591.8893,308.068963,3292.0346,2419.75881,1780.09728,9811.7906,4192.5067,11.0,142.75864,0.0361111111111111,0.0393333333333333,0.0369494949494949,0.0036666666666666,0.0053888888888888,0.0035151515151515,0.0026666666666666,0.0296111111111111,0.0214242424242424
LL5-B6__2023-07-06_MFS__DO2348_DO_M_25063,DO-2348,Male,New,Sean Deats,25.2857142857143,,37.13,AL,DO,,2.0,2.13304755956686,0.162070904174166,0.555555555555556,0.0923672838047702,21.3281945678221,2.72394133758659,3.10060179233551,6.13898710057682,0.381407696860728,27,11.1650187704153,0.0269266044528048,0.111111111111111,0.0523582546370911,10.4240300131385,1.56103711033208,0.19549777131844,1.09564269803801,0.167655156153282,75.2632751464844,35.30810546875,0.648290074950565,0.126149848187378,0.0471981740323638,0.658241106602983,4.07065669742953,2.91886789815577,29.2617497767991,3.35410196624968,160.721291311184,18.3861837174755,0.364936335730528,165.680977835823,0.751082667927869,0.0972151696362157,0.76108799136912,29.129023327259,10.3077640640442,160.657367782787,18.0831580424679,165.256437163529,18000.4087,850.300318,2749.6998,1199.06674,4167.01229,13833.393,5074.77957,7.0,125.46667,0.0263333333333333,0.0328611111111111,0.0705757575757575,0.0,0.0,0.0019797979797979,0.0107777777777777,0.0279166666666666,0.0473232323232323
LL5-B6__2023-07-06_MFS__DO2350_DO_M_25065,DO-2350,Male,New,Sean Deats,25.2857142857143,,39.54,AL,DO,,2.5,2.28126838955394,0.121210495527698,0.5,0.0818715069459274,15.7390019947989,2.74588483585697,2.58761646765438,5.30433654805371,0.411752084534256,30,16.5304240069366,0.0467974956557334,0.0555555555555555,0.0335495219357568,8.70831041748534,0.910883559186916,0.409177069353503,0.893371076263532,0.286832528906583,60.6038551330566,33.9539432525635,0.526359202997932,0.109074901767002,0.0905357460425185,0.523918127113801,3.1599324930159,2.15694732592582,26.5047165613971,2.54950975679639,163.694588215793,15.1839571407189,0.0,168.309535679879,0.726533450051527,0.147070469059404,0.753027096742952,28.0401497856199,11.5433963806152,150.451739887397,24.9683973459193,156.200156832593,14408.785,700.827608,2899.2414,1452.58602,3597.48621,10811.299,3499.53475,6.0,61.62067,0.0872222222222222,0.0616666666666666,0.0998080808080808,0.0118888888888888,0.0044722222222222,0.0048282828282828,0.0,0.0380277777777777,0.0348787878787878
LL5-B6__2023-07-06_MFS__DO2351_DO_M_25066,DO-2351,Male,New,Sean Deats,25.2857142857143,,39.61,AL,DO,,1.5,0.361672109666832,0.153991105276546,0.555555555555556,0.0789122579982692,12.6611106047268,1.81085002422333,3.10431432723999,5.82704951510174,0.304633865924396,20,5.19082343581208,0.0270442740588894,0.123611111111111,0.0324006038825471,5.7149740298641,1.09258282439977,0.258692860603333,0.808415189385414,0.103897947649217,51.2869720458984,28.2685642242432,0.585465816542527,0.131389657615189,0.0423096873566292,0.539344803613655,3.84475617606614,2.28357437172369,25.30316185776,3.53553390593274,162.713031555783,15.4985259413186,2.0825652797308,166.726149210438,0.627969686399992,0.103088281253682,0.625023133439858,29.5169442862909,10.295630140987,153.959082836409,19.4442577881184,154.218580832206,9237.17595,25.064515,3574.9679,2872.3544,196.723527,9040.44995,3889.36155,4.0,24.22579,0.103,0.113861111111111,0.0768383838383838,0.0018888888888888,0.0061944444444444,0.0055757575757575,0.0191111111111111,0.0294722222222222,0.103010101010101
LL5-B6__2023-07-06_MFS__DO2281_DO_F_25085,DO-2281,Female,New,Sean Deats,25.2857142857143,,33.24,AL,DO,,2.5,1.69135906477143,0.123253209532309,0.55,0.0567877188551721,18.2844075078368,2.78070894801199,2.82394716981906,6.09961106732057,0.213042463806395,77,10.9274285712173,0.0402969572454711,0.111111111111111,0.0372817593881854,7.82484113598227,1.42939776857826,0.304192863910538,0.892865413554958,0.123625392399113,64.9031372070312,32.5681915283203,0.658935261392658,0.139386526294236,0.130036415295138,0.673761244329207,3.91244730704919,2.59255047309122,22.1020361053003,3.35410196624968,160.448646789498,17.5286548279777,12.4259428654275,164.744881296942,0.146808726691395,0.0401060741705295,0.146974541242004,27.1016604657353,10.9658560997307,152.306134629261,28.335978787188,159.866594249366,31647.527,744.096631,2856.0,1120.1932,9144.2622,22503.263,6417.30455,8.0,132.48385,0.0544444444444444,0.0673888888888888,0.0712828282828282,0.0143333333333333,0.0459166666666666,0.0497676767676767,0.0135555555555555,0.0155555555555555,0.045040404040404
LL5-B6__2023-07-10_MFS__DO2311_DO_F_25115,DO-2311,Female,New,Sean Deats,25.8571428571429,,25.77,AL,DO,,1.5,1.75481973620725,0.0741764477754433,0.5625,0.0945018197448833,23.6197018273727,2.47194723246201,3.06306567341635,4.89911613348382,0.233367112554602,47,14.7248092463311,0.0429086516662559,0.154761904761905,0.0794748772471392,12.0776606259955,1.29985303697491,0.38723743737282,1.4681530088362,0.210902865916078,46.5607109069824,21.891637802124,0.567078421967663,0.120955622486702,0.141839145496814,0.528702777767372,4.22055112819888,2.032599086905,23.0488611432322,4.12310562561766,155.799942198593,14.3697710666265,13.5704343851615,155.729726740691,0.707841527781354,0.128432117419774,0.659155803407372,27.189152248645,10.0498756211209,161.603727623534,17.9356152404136,167.347443499442,1647.247,0.066667,120.3666,54.6333,1.38644,1645.861,583.623,0.0,0.0,0.0047777777777777,0.02125,0.0136363636363636,0.0006666666666666,0.0001944444444444,0.0008787878787878,0.0148888888888888,0.0144166666666666,0.0196666666666666
LL5-B6__2023-07-10_MFS__DO2308_DO_F_25112,DO-2308,Female,New,Sean Deats,25.8571428571429,,29.93,AL,DO,,2.5,-10.5957762826149,0.173354891479041,0.5625,0.0661096204399557,17.1509209160239,3.36823425871455,2.71741041225008,4.6300780715611,0.260966934467305,3,13.2791446030352,0.0469002989630037,0.0793650793650794,0.0050357464591899,9.02020187276525,0.778368497369312,0.46185673586258,0.915924974814807,0.157691458411912,380.734130859375,45.9414539337158,0.475886253461733,0.100121714570816,0.0799661391571353,0.441627438070597,2.76949321006889,1.81785269727174,34.0771184227775,2.5,164.858824149914,12.9625861468832,0.578725565607346,168.154608540415,0.672167116347985,0.0994681412181213,0.674438475056968,24.5814971065637,11.1803398874989,159.354834514959,18.6314960982908,164.022589325255,18102.1274,718.599877,2881.46667,1412.633334,4707.13208,13394.9951,4112.93019,13.0,175.20004,0.0105555555555555,0.0213055555555555,0.0174444444444444,0.0012222222222222,0.0004444444444444,0.0003535353535353,0.0318888888888888,0.0090833333333333,0.0332828282828282
LL5-B6__2023-07-10_MFS__DO2307_DO_F_25111,DO-2307,Female,New,Sean Deats,25.8571428571429,,40.38,AL,DO,,1.5,-11.2422110944313,0.141575065870602,0.583333333333333,0.128945936704182,16.5625245614535,1.25309890226738,2.96871652750693,5.32440342404375,0.485926483609319,5,27.2983744973455,0.0637570271298301,0.0285714285714285,0.0764886080028357,8.75820273394306,0.387586763627015,0.11008929599191,2.2533797161674,0.198910895918761,327.931762695312,41.1964645385742,0.593114447984053,0.125961996281049,0.0148988450118089,0.606476331368788,4.09852248627357,2.99866367568104,28.0713376952364,3.35410196624968,158.184537795633,22.9690664914788,0.0,165.053590369653,0.675068386937446,0.144652279357463,0.693291853962847,38.2393776099978,11.8004237212059,150.748481025812,25.2666226455412,157.011283197919,20581.285,198.30013,3401.6999,2532.6001,1474.00488,19107.279,12101.004,0.0,0.0,0.091,0.0790833333333333,0.0643131313131313,0.0,0.0049166666666666,0.004070707070707,0.0237777777777777,0.0078055555555555,0.108727272727273
LL5-B6__2023-07-10_MFS__DO2310_DO_F_25114,DO-2310,Female,New,Sean Deats,25.8571428571429,,22.5,AL,DO,,1.5,-4.08229425199993,0.104119969848051,0.5,0.0625224019200836,15.4670143917809,3.02664617012216,2.65302658081055,5.30605316162109,0.258203765805053,33,14.3713587411617,0.0290408955950657,0.105555555555555,0.0538820059464699,6.31568457165771,1.42424260366981,0.475162873208385,1.58929548389541,0.140626160214048,55.5668697357178,31.5791063308716,0.621187432659927,0.133631465405776,0.0885962389922917,0.620173672946042,3.20708141634132,2.31930973641837,22.9836898691224,2.69258240356725,161.549344662458,17.6591409140004,12.96585385281,165.963756532074,0.596010096705373,0.140303366122411,0.59804373884906,27.2809457314075,10.9658560997307,152.066349914875,27.0150647095501,158.404689551032,18331.3376,191.555515,3408.5186,2310.14805,2317.859222,16013.4789,6032.1847,21.0,314.03696,0.0592222222222222,0.0515555555555555,0.0483434343434343,0.0003333333333333,0.0066111111111111,0.0074747474747474,0.0225555555555555,0.0301666666666666,0.104525252525252
LL5-B6__2023-07-10_MFS__DO2274_DO_F_25078,DO-2274,Female,New,Sean Deats,25.2857142857143,,26.87,AL,DO,,3.0,4.16930864243477,0.123511557211948,0.555555555555556,0.076628773338498,17.3857146392663,2.7262266931249,3.04477724504998,5.11024812514337,0.267916284051922,97,18.4760365156134,0.0378349150470238,0.0833333333333333,0.0487846441289873,9.40741079441299,1.07800786799044,0.29760354156557,1.03740000724792,0.2074341376736,589.722534179688,11.5061120986938,0.648989415889692,0.149943108695086,0.0502201960951825,0.668607934433469,2.85689765907992,1.8132751204228,21.0237960416286,2.5,163.363515237193,17.1110371076065,0.0,168.039396269712,0.72188644843883,0.16201045701205,0.758558967489013,31.7568890164008,10.6066017177982,156.940529490302,24.4293896640424,162.931053915897,9549.0829,118.5,3361.5,1788.62505,685.56238,8863.5189,3411.0793,7.0,126.71875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LL2-B6__2023-07-06_MFS__DO2277_DO_F_25081,DO-2277,Female,New,Sean Deats,25.2857142857143,,28.85,AL,DO,,1.5,-1.15951349788533,0.156605684640198,0.5,0.0974869040891186,17.332680585281,2.64672002882949,2.84799548044121,5.45935161440557,0.343529767897086,47,18.8941005974133,0.0584998809130894,0.144345238095238,0.046709884618478,9.58900171448329,1.24579078808572,0.478774264379116,2.09519238257743,0.116098862195986,66.1537933349609,33.3738975524902,0.687550865853237,0.105871645755642,0.0506824730528172,0.688237379821684,3.48259120150661,2.23756555167356,23.7065391822594,3.04138126514911,163.529320372817,13.8073470705703,5.1944289077348,166.544157021076,0.639236639334474,0.160530164613769,0.647396308272331,37.5765884561119,10.5475115548645,152.709491362762,26.44650841743,159.818368485914,11973.5572,178.699863,3421.4001,1617.93345,874.48255,11099.0755,3744.21854,5.0,81.96657,0.009,0.0194722222222222,0.0312222222222222,0.0008888888888888,0.0025833333333333,0.0107070707070707,0.0001111111111111,0.0109722222222222,0.0302424242424242
LL2-B6__2023-07-06_MFS__DO2338_DO_M_25054,DO-2338,Male,New,Sean Deats,25.2857142857143,,37.35,AL,DO,,2.5,-1.27299268730029,0.106596453262803,0.5625,0.0784166396531473,19.7229439367797,2.97676309676222,2.71391677481577,5.46050163204381,0.261610029992272,126,15.5735428936595,0.036151759172797,0.0803571428571428,0.0456853952473697,9.57802856664404,0.848197952337521,0.242250108036369,0.949998475152779,0.150147803147852,68.3568572998047,34.1500434875488,0.66565450973839,0.12168751780704,0.0586651544288433,0.673053226201364,4.0493377806909,2.58845680432611,26.5377090194312,3.53553390593274,162.216218693651,15.9149436797592,0.668142068328557,165.80587866966,0.634682741565872,0.118587205882997,0.621376587889994,28.3019433961698,12.5,150.383067065748,21.9284786498715,154.958413614574,7900.70746,74.35482,3525.7097,2834.9675,495.76736,7404.94096,3255.73106,3.0,13.32258,0.0006666666666666,0.0126666666666666,0.0171111111111111,0.0005555555555555,0.0044722222222222,0.0053636363636363,0.0,0.0123333333333333,0.0279898989898989
LL2-B6__2023-07-06_MFS__DO2335_DO_M_25051,DO-2335,Male,New,Sean Deats,25.2857142857143,,42.37,AL,DO,,1.5,0.71586012462993,0.152166752860721,0.590909090909091,0.0861991998999413,16.036692149285,4.39021269475128,2.67579709734601,7.40461425843866,0.290722378318073,19,5.70076784858636,0.0548427187029385,0.102272727272727,0.0424128543584204,5.99626351603054,1.2466047190246,0.663930200122923,1.29538440083251,0.131895472995164,64.703784942627,35.6409759521484,0.639354159920144,0.123466240740038,0.278054182422482,0.596892326184047,4.06624706620279,2.71260636283602,26.1629509039023,3.35410196624968,160.652600637681,15.142853106517,44.8304863540229,164.197486046064,0.605072357509925,0.100296118526626,0.622744512865053,32.0975076914081,11.1803398874989,155.874708756228,21.6279735746532,161.436872913254,21214.755,481.400019,3118.5999,1518.39969,2847.416769,18367.3357,6826.60623,0.0,0.0,0.004,0.0093611111111111,0.0136262626262626,0.0,0.0003055555555555,0.0017979797979797,0.0,0.0016388888888888,0.009010101010101
LL2-B6__2023-07-06_MFS__DO2278_DO_F_25082,DO-2278,Female,New,Sean Deats,25.2857142857143,,21.56,AL,DO,,2.0,0.540302072662664,0.102689465180264,0.555555555555556,0.0810390928610184,21.3624123968479,2.86431520475283,2.49885634269192,5.34306506980613,0.22757625099955,100,16.9291314928832,0.0387774598236078,0.0714285714285714,0.0520054196798988,9.74373131277682,1.14249256682175,0.330272983958266,0.914418161598052,0.133333746514131,54.4872779846191,31.932653427124,0.602272250008573,0.110469923412309,0.0175981079531438,0.610885055680902,3.71348469779311,2.86790264542841,23.1624696438009,3.04138126514911,156.590881849802,23.5959030413481,0.640149669523715,163.040152977935,0.156183545310063,0.0915552375993954,0.147858616750917,30.8058436014987,11.5974135047432,154.622153587266,24.7015829303368,161.116853439173,21317.5681,277.36669,3322.7001,1983.0668,3258.86737,18058.7041,6771.4304,29.0,435.39987,0.0915555555555555,0.0590833333333333,0.0621515151515151,0.0005555555555555,0.0001388888888888,0.0005858585858585,0.021,0.0452777777777777,0.0817575757575757
LL2-B6__2023-07-06_MFS__DO2275_DO_F_25079,DO-2275,Female,New,Sean Deats,25.2857142857143,,32.59,AL,DO,,1.5,-1.15688771361373,0.112253733170116,0.5,0.0795075822899554,18.5230415057326,2.99849226653957,3.42832014241048,5.58472654909513,0.225856741744115,86,13.9638711573556,0.0360363927220215,0.143181818181818,0.0807725638571104,9.83631471648883,2.01879461588383,0.364528744546151,2.11599243251976,0.159300395406199,63.5059337615967,34.7672233581543,0.157081756963051,0.028754368130417,0.0406431185432664,0.15524481700282,3.55544812599639,2.28783583190191,155.66630977832,3.04138126514911,162.603822523295,14.5749045354491,29.7448812969422,165.963756532074,0.624486438627676,0.172153175753845,0.65567918138176,32.7299556981063,10.4043260233424,146.338827293917,35.0586248292137,156.340700572825,28498.8517,801.466676,2798.53317,896.533535,11164.26775,17334.5907,3347.30137,44.0,393.80014,0.0092222222222222,0.0105,0.0153232323232323,0.0033333333333333,0.00175,0.0029191919191919,0.011,0.0083055555555555,0.0221414141414141
LL2-B6__2023-07-10_MFS__DO2297_DO_F_25101,DO-2297,Female,New,Sean Deats,25.8571428571429,,46.85,AL,DO,,2.5,4.69034603210555,0.107504229970794,0.5,0.0682955034225647,25.9009218242799,3.73535987218611,2.86051136662963,5.02939525647915,0.204743887477333,3,6.77958595520893,0.0323489130986038,0.0669642857142857,0.0214321820456256,17.1019449005462,0.367756381105237,0.24499540095847,1.35805702009896,0.123259270404865,61.9001045227051,31.9056348800659,0.612508598031169,0.168348031908202,0.0563780463263801,0.620749606000385,3.9033837025603,3.02514609334511,27.5408787078408,3.16227766016838,157.303041387048,24.5659949710678,0.0,164.958670526819,0.620735803474048,0.12831112829858,0.589054376690278,33.0340733183179,10.9658560997307,158.346438643229,20.152618718725,163.432730016512,9418.3067,5.78125,3534.2188,3032.0308,78.89224,9339.4147,4823.8135,2.0,7.46875,0.0458888888888888,0.0651111111111111,0.090010101010101,0.0144444444444444,0.0145277777777777,0.0241919191919191,0.0598888888888888,0.108138888888889,0.119757575757576
LL2-B6__2023-07-10_MFS__DO2322_DO_F_25126,DO-2322,Female,New,Sean Deats,25.8571428571429,,38.27,AL,DO,,2.0,-2.88594622834459,0.0829634352817478,0.583333333333333,0.0555781730284826,16.5114522303343,2.50305379028317,2.33703124523163,5.19989046835823,0.173504393720685,19,14.9939411255208,0.0297882493917707,0.0716540404040403,0.0357729915463487,7.60415376589606,1.113407065981,0.189841199502338,0.92384642394962,0.157606427142336,60.106616973877,35.5052337646484,0.624800946857089,0.152638387498306,0.016358310640169,0.643195794095712,3.85336144389645,2.93590461148157,24.8243831746128,3.16227766016838,158.691791062159,23.5150849600211,0.262221416397268,165.697111432031,0.742824412096783,0.105885955859632,0.754354942052031,35.0142828000232,12.1757956618859,157.13344449806,18.5170041941775,161.732093792759,14564.09253,177.896531,3422.2069,2402.55195,1209.883719,13354.20753,6250.78063,13.0,99.55165,0.114888888888889,0.101805555555555,0.0543636363636363,0.0068888888888888,0.0198611111111111,0.0205353535353535,0.0131111111111111,0.0416666666666666,0.132333333333333
LL2-B6__2023-07-10_MFS__DO2295_DO_F_25099,DO-2295,Female,New,Sean Deats,25.8571428571429,,29.86,AL,DO,,1.5,-2.92126059496828,0.150325658565409,0.5,0.0842897181604267,17.1506443394834,2.86913515721555,2.81440452122892,5.58306828087176,0.331205792775452,80,14.9096107343541,0.0462523662877034,0.12281746031746,0.0421128870643558,6.94169182671549,0.77387590604919,0.283143983867336,1.01457953453064,0.23525317602968,252.221656799316,38.0832271575928,0.682142853785193,0.128741703384674,0.232306996762341,0.67648818579143,3.3452015317736,1.63112284697655,27.372431386342,3.16227766016838,166.918918248391,10.754447471135,7.62565764482672,169.434126728869,0.717038054724615,0.112640204812748,0.724734231778649,30.5,11.6726175299288,154.687864992591,20.0011564303052,158.951690504303,15983.5461,333.166539,3266.9335,1569.0668,2117.405804,13866.143,4431.3015,17.0,236.29991,0.0551111111111111,0.0393055555555555,0.0349898989898989,0.0061111111111111,0.0020833333333333,0.0015252525252525,0.0,0.0235833333333333,0.0128989898989899
LL2-B6__2023-07-10_MFS__DO2321_DO_F_25125,DO-2321,Female,New,Sean Deats,25.8571428571429,,37.42,AL,DO,,1.0,1.38330615493023,0.130877771845878,0.555555555555556,0.0789320075478071,17.62608263022,2.59634144092218,2.92925359824012,5.54959831168187,0.258133889775347,45,21.8537135349299,0.0544199251754922,0.0999999999999999,0.044607099342365,9.05426470496903,1.07264883604102,0.387851620222821,0.754490308840062,0.200445092159664,62.3297958374023,33.8106536865234,0.142841524627347,0.0322348128799626,0.0143508435741058,0.142969266261596,3.7301250784998,3.25039772779609,152.637642801506,3.04138126514911,160.306693130559,20.779299809868,0.784824602991713,166.006462421757,0.477158120097464,0.102905059139394,0.472924571558223,24.6221445044903,11.629703349613,151.401139232172,24.5240022576389,156.752729991257,10516.0704,140.566659,3459.4668,2686.7001,1954.02267,8562.0469,3894.5006,8.0,51.06676,0.110777777777778,0.112555555555556,0.080060606060606,0.0265555555555555,0.0211666666666666,0.0224040404040404,0.0193333333333333,0.0058333333333333,0.0839090909090909
