"NetworkFilename","PoseFilename","AgeGroup","MouseID","Strain","Diet","AgeW","AgeAtVid","CFI_norm","score","median_angular_velocity","median_base_tail_lateral_displacement","median_limb_duty_factor","median_nose_lateral_displacement","median_speed_cm_per_sec","median_step_length1","median_step_width","median_stride_length","median_tip_tail_lateral_displacement","stride_count","angular_velocity_iqr","base_tail_lateral_displacement_iqr","limb_duty_factor_iqr","nose_lateral_displacement_iqr","speed_cm_per_sec_iqr","step_length1_iqr","step_width_iqr","stride_length_iqr","tip_tail_lateral_displacement_iqr","median_length","median_width","dAC_mean","dAC_stdev","dAC_min","dAC_median","dB_mean","dB_stdev","dB_max","dB_median","aABC_mean","aABC_stdev","aABC_min","aABC_median","dAC_nongait_mean","dAC_nongait_stdev","dAC_nongait_median","dB_nongait_max","dB_nongait_median","aABC_nongait_mean","aABC_nongait_stdev","aABC_nongait_median","distance_cm","center_time_secs","periphery_time_secs","corner_time_secs","center_distance_cm","periphery_distance_cm","corner_distance_cm","grooming_number_bouts","grooming_duration_secs","Rearing_supported_T5","Rearing_supported_T20","Rearing_supported_T55","Rearing_unsupported_T5","Rearing_unsupported_T20","Rearing_unsupported_T55","Grooming_T5","Grooming_T20","Grooming_T55","alopecia","loss_of_fur_colour","dermatitis","loss_of_whiskers","coat_condition","piloerection","cataracts","eye_discharge_swelling","microphthalmia","corneal_opacity","nasal_discharge","rectal_prolapse","vaginal_uterine","diarrhea","vestibular_disturbance","vision_loss_visual_placing","menace_reflex","tail_stiffening","gait_disorders","tremor","tumours","distended_abdomen","kyphosis","body_condition","breathing_rate_depth","malocclusions","righting_reflex","FLL","FIdate","Batch","Weight","pallor_or_cyanosis","hunched","eye_discharge","changes_to_the_globe","response_to_analgesic","peri_retro_orbital_swelling","vaginal_uterine_prolapse","activity","response_to_external_stimuli","paralysis","tumors","urine","dehydration_reduced_skin_turgor","head_piloerection","thoracic_mass","NFI","temperature","CFI","FIs","loss_of_fur_color","Sex","Tester"
"LL5-B2B/2020-06-25_SPD/AgedB6-1197.avi","AgedB6-1197",3,"AgedB6-1197","B6","AL",98,98,0.214285714,5.999999992,5.632069062,0.205623458,0.5625,0.112747823,15.93474993,2.520687727,3.038466003,4.713489061,0.58334082,1436,45.33932761,0.095113194,0.142857143,0.10078461,5.933968548,1.700839464,0.500597419,3.276018761,0.363070646,62.87758636,34.40518951,0.628472201,0.119233309,0.088025023,0.630434441,4.747598076,3.519713587,25.62225595,3.905124838,156.8910847,22.55147446,2.602562202,163.4126614,0.653990393,0.144600527,0.678633434,31.31293662,12,148.5545071,30.0765979,157.143377,5.196939562,734.133357,2985.9333,1187.73343,3918.97066,16604.7238,4938.1931,17,232.26673,0.0512222222222222,0.0597777777777778,0.0461010101010101,0.00111111111111111,0.00213888888888888,0.0113939393939394,0.0151111111111111,0.0214722222222222,0.0439090909090909,0.5,0,0,1,0.5,0.5,0,0,0,0,0,0,0,0,0.5,0,1,0,0.5,0,0,0,0.5,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LL5-B2B/2020-06-25_SPD/AgedB6-1198.avi","AgedB6-1198",3,"AgedB6-1198","B6","AL",98,98,0.196428571,5.499999988,1.726913307,0.231911107,0.540064103,0.117972092,15.28328755,2.192786575,3.097240996,4.211870562,0.812894108,1506,41.03033069,0.098707104,0.180555556,0.099069669,5.385713718,1.643943016,0.608351731,2.348551116,0.441881006,57.78653336,35.20461273,0.636092034,0.103078286,0.238403987,0.632455532,3.465249696,2.165408999,22.47220505,3.041381265,163.112216,14.5901405,39.21170718,166.5924916,0.092933885,0.033318908,0.091609345,521.8230064,11.28051417,156.1282022,20.87753558,160.8265781,4.90772358,927.900067,2792.13317,966.233234,4284.13642,14259.9524,4265.81087,21,247.73333,0.0312222222222222,0.0405555555555556,0.0337676767676768,0.00355555555555555,0.00197222222222222,0.00594949494949494,0.0176666666666667,0.0257222222222222,0.0454646464646465,0,0.5,0,1,0,0.5,0,0,0,0,0,0,0,0,0,0,1,0,0.5,0,0,0.5,0.5,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LL5-B2B/2020-06-26_SPD/AgedB6-1230.avi","AgedB6-1230",3,"AgedB6-1230","B6","AL",100,100,0.267857143,7.500000004,-4.171118276,0.162709978,0.5,0.098409636,13.19240501,2.700829201,3.461437406,3.9624,0.578924771,977,47.02394164,0.096390808,0.196428571,0.094917771,4.661042669,1.896688324,0.811880412,3.337926127,0.429764493,64.3835144,41.18090248,0.692899828,0.112597072,0.193251705,0.682765492,4.752742055,3.170397312,28.44292531,4.031128874,159.0573791,17.27462968,1.218875235,162.5058653,0.09932414,0.031026548,0.098594002,595.5199409,11.5,151.8396899,23.34821057,156.1826706,3.431698828,486.275615,3413.7935,2145.58588,3045.46656,12127.67959,4966.21547,13,375.58599,0.0534444444444444,0.0361111111111111,0.0246666666666667,0.00455555555555555,0.0015,0.00165656565656565,0.006,0.0306666666666667,0.080959595959596,0,0.5,0,1,0.5,1,0,0,0,0,0,0,0,0,0.5,0,1,0,0.5,0,0,1,0.5,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LL5-B2B/2020-06-26_SPD/AgedB6-1231.avi","AgedB6-1231",3,"AgedB6-1231","B6","AL",100,100,0.267857143,7.500000004,-1.275157029,0.209653492,0.625,0.131232249,14.30928642,2.382721952,3.189762755,4.099336918,0.663271479,934,45.8879923,0.106236829,0.15,0.129094518,5.319413302,1.852714621,0.546709194,3.066207229,0.405099412,62.65782166,37.24537277,0.676123581,0.110992815,0.235993791,0.670820393,4.085690983,2.677001894,25.16445906,3.535533906,161.2874332,16.04288761,43.28614943,165.1340474,0.097983556,0.03796316,0.09675451,607.5565817,11.5,155.6902182,21.43551507,160.4066145,4.837859869,1144.517011,2755.517563,1274.62066,4610.935,15124.39585,5244.00561,22,538.10354,0.0703333333333333,0.06675,0.0702222222222222,0.00188888888888888,0.00875,0.0166767676767677,0.0134444444444444,0.0283333333333333,0.0380707070707071,0,1,0,1,0.5,1,0,0,0,0,0,0,0,0,0.5,0,1,0,0.5,0,0,0.5,0.5,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LL5-B2B/2020-06-26_SPD/AgedB6-1232.avi","AgedB6-1232",3,"AgedB6-1232","B6","AL",100,100,0.232142857,6.499999996,0.121690027,0.199492025,0.6,0.123146491,14.7481424,2.287014697,2.746509759,4.397095316,0.565409967,980,40.20890252,0.076632347,0.178571429,0.110433015,5.381616168,1.544223466,0.490982483,2.246085354,0.379285991,60.12231445,34.36918259,0.653496949,0.133737778,0.129431748,0.651920241,4.513906473,3.520196509,23.00543414,3.605551275,157.0940499,23.65899418,28.92642584,163.9264258,0.095358351,0.034004989,0.096476348,511.594566,11.23610253,150.7597018,30.88659921,159.145542,4.27282405,717.517423,3122.5517,1381.89646,3555.965689,13444.8201,4516.7037,14,255.31036,0.0941111111111111,0.0698888888888889,0.0544848484848485,0.00177777777777777,0.0144166666666667,0.0272121212121212,0.0448888888888889,0.0327222222222222,0.0655959595959596,0,1,0,1,0.5,1,0,0,0,0,0,0,0,0,0,0,1,0,0.5,0,0,0,0.5,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LL5-B2B/2020-06-26_SPD/AgedB6-1233.avi","AgedB6-1233",3,"AgedB6-1233","B6","AL",100,100,0.25,7,2.924072732,0.170899865,0.541666667,0.102658572,16.74317734,1.927518467,3.19975899,4.779709158,0.55554619,1609,39.41726833,0.073918375,0.175,0.104608015,6.997494572,1.468348025,0.469853086,2.784545585,0.34625779,64.12670135,35.98693466,0.673273432,0.110934166,0.061647993,0.675671567,4.077036519,2.831289197,30.2654919,3.5,160.855361,16.90248986,3.751729071,165.5297059,0.095909377,0.037515597,0.095486057,564.8760926,11.67261753,154.827873,22.82878989,160.8300815,5.766133469,354.827746,3485.2068,2238.37914,2055.9801,10212.2418,4480.323,18,895.93122,0.096,0.0713333333333333,0.0601414141414141,0.00422222222222222,0.00761111111111111,0.0112525252525253,0.0124444444444444,0.0493888888888889,0.0471515151515152,0,1,0,1,0.5,1,0,0,0,0,0,0,0,0,0,0,1,0,0.5,0,0,0.5,0.5,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LL5-B2B/2020-06-26_SPD/AgedB6-1263.avi","AgedB6-1263",1,"AgedB6-1263","B6","AL",15,15,0.071428571,1.999999988,1.401168854,0.15782644,0.611111111,0.132242109,17.2911968,2.627906055,2.88492739,4.98770272,0.357985043,804,37.97222706,0.070861417,0.144444444,0.137818051,7.069066982,1.151860015,0.322049858,1.576863879,0.20990951,58.72075462,33.58130264,0.636026927,0.142743553,0.016657415,0.630566224,4.058601254,3.226105996,24.78911051,3.354101966,157.0985028,23.24989674,0.241752909,163.3611943,0.096104021,0.03333829,0.097189516,600.553911,10.92016483,149.2429456,29.68814964,156.7580693,3.95974641,1100.1003,2619.96637,964.46655,4900.54108,13423.28294,4239.89464,16,146.89994,0.105666666666667,0.0753888888888889,0.0495555555555555,0.00333333333333333,0.0428611111111111,0.0410808080808081,0.0192222222222222,0.0181944444444444,0.0922626262626263,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LL5-B2B/2020-06-26_SPD/AgedB6-1264.avi","AgedB6-1264",1,"AgedB6-1264","B6","AL",15,15,0.035714286,1.000000008,-2.010350664,0.153205448,0.583333333,0.115475187,18.11227634,2.659873003,2.600325,4.715115524,0.422883938,1098,44.14274849,0.070868989,0.166666667,0.135700359,7.706948141,1.184818035,0.35680083,1.744983236,0.257356704,58.22357368,32.43578339,0.652487119,0.153285875,0,0.669754124,4.329051166,3.857868856,25.73907535,3.16227766,155.8810447,28.42236236,8.54e-07,165.4257838,0.082924686,0.039207917,0.086153059,613.0403739,9.848857802,147.8255842,36.62761235,159.7370829,4.925782867,1057.7332,2662.3335,913.83347,3986.11486,12624.63733,3858.72941,11,282.3334,0.096,0.08275,0.0686969696969697,0.0162222222222222,0.0198611111111111,0.0271919191919192,0.013,0.0985555555555556,0.153242424242424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LL5-B2B/2020-06-26_SPD/AgedB6-1265.avi","AgedB6-1265",1,"AgedB6-1265","B6","AL",15,15,0.035714286,1.000000008,4.665039702,0.186575289,0.583333333,0.121763306,18.62332026,2.385364822,2.703689192,4.898527016,0.488839418,919,38.879078,0.069868747,0.166666667,0.115716435,8.368245787,1.228252646,0.31249668,1.760575196,0.229951149,54.80013275,31.59462929,0.612775007,0.1460434,0.024795505,0.61240381,3.556369209,2.82232929,23.16246964,2.828427125,158.6410906,22.4946169,0.720663623,165.1865359,0.084585628,0.034956008,0.08444548,580.9483626,10.12422837,151.6961557,29.25034687,159.9412655,4.35631857,1014.100283,2705.9333,936.599836,2477.46646,10040.21821,3461.767035,13,179.66653,0.0685555555555556,0.0453611111111111,0.0398383838383838,0.00088888888888888,0.0488055555555556,0.0685151515151515,0.0123333333333333,0.0221944444444444,0.0488787878787879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LL5-B2B/2020-06-26_SPD/AgedB6-1272.avi","AgedB6-1272",1,"AgedB6-1272","B6","AL",15,15,0.0625,1.75,4.584353733,0.208724971,0.6,0.135431273,17.70202607,2.90650894,2.779774472,5.376058847,0.574236552,481,36.43288164,0.086748123,0.166666667,0.135610294,6.984569112,1.406813125,0.384186717,2.165890147,0.307649931,52.68720627,33.33469772,0.252482086,0.063456414,0.026597829,0.247429097,4.52876177,3.889605354,60.7289058,3.5,153.1382045,28.35841699,1.332219854,162.1072663,0.071839635,0.040833013,0.071955491,568.6000352,10.44030651,143.6029036,37.12370851,154.6538241,3.242384043,1090.9001,2629.166671,959.09976,4722.649358,14084.60732,4618.27219,22,402.10013,0.0556666666666667,0.0596944444444444,0.0413030303030303,0.025,0.0632777777777778,0.0470707070707071,0.0426666666666667,0.0708888888888889,0.227717171717172,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LL5-B2B/2020-06-29_SPD/AgedB6-1074.avi","AgedB6-1074",1,"AgedB6-1074","B6","AL",30,30,0.142857143,4.000000004,1.84967137,0.181381745,0.642857143,0.11596724,14.44090026,2.55600926,2.847975,4.381375759,0.554922912,520,35.08351089,0.070070742,0.130952381,0.113439526,4.674490679,1.532789884,0.376612778,1.608583998,0.292170077,61.62128639,34.59759521,0.652762322,0.148411892,0.031353509,0.658423686,5.414397113,4.425125982,26.54241888,4.031128874,151.8852215,29.25507486,0.543071694,160.9963773,0.089995037,0.038454247,0.094061657,479.3537316,11.10180166,143.9576405,37.15474824,155.7460803,3.067963956,673.299677,3046.7003,1153.333427,3971.24711,10988.4086,3170.611668,17,573.56708,0.0895555555555556,0.0835833333333333,0.0622121212121212,0.00988888888888888,0.0236388888888889,0.041989898989899,0.0153333333333333,0.0186388888888889,0.123171717171717,0,0.5,0,0.5,0.5,0.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LL5-B2B/2020-06-29_SPD/AgedB6-1075.avi","AgedB6-1075",1,"AgedB6-1075","B6","AL",30,30,0.196428571,5.499999988,1.469858182,0.196363456,0.571428571,0.095234954,17.72179346,2.805993863,2.876332514,5.339571332,0.571522634,798,34.66930451,0.074741204,0.153846154,0.09807744,6.46275632,1.37581619,0.366624227,1.747907864,0.266484803,61.87050056,35.33190536,0.691808934,0.146873983,0.015953611,0.700870273,4.903082825,4.094927193,27.31300057,3.807886553,155.5920032,26.56215818,0.085516025,163.1913084,0.09299847,0.041000226,0.095315736,615.4746136,10.54751155,147.4374156,33.85904671,157.1695099,4.04095018,1164.000123,2496.06657,1279.39971,3982.1086,10080.74358,3881.64821,9,161.53336,0.085,0.0825555555555555,0.0595050505050505,0.00622222222222222,0.0188611111111111,0.0314747474747475,0.038,0.0278333333333333,0.0875757575757576,0,0.5,0,0.5,0.5,0.5,0,0,1,0,0,0,0,0,0,0.5,1,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LL5-B2B/2020-06-29_SPD/AgedB6-1076.avi","AgedB6-1076",1,"AgedB6-1076","B6","AL",30,30,0.142857143,4.000000004,-1.506141107,0.202118246,0.653846154,0.13593923,14.77999738,2.540574101,2.862055978,4.953,0.534273252,581,38.85018662,0.085969312,0.123376623,0.135656043,4.850019648,1.472695673,0.390988146,1.768286566,0.258338294,61.45750618,33.56856728,0.666628303,0.154031957,0.032573117,0.674271392,4.516843301,3.358261714,25.61249695,3.605551275,155.9222932,24.63308135,0,163.329642,0.09834337,0.035514391,0.102212188,502.0766874,11.10180166,149.2415908,29.82129724,157.644828,3.862907731,528.166569,3131.8668,1670.83323,2186.083586,10632.8716,4455.00887,13,168.93334,0.0251111111111111,0.0308611111111111,0.0257676767676768,0.00177777777777777,0.0106666666666667,0.0224343434343434,0.00777777777777777,0.00983333333333333,0.103888888888889,0,0.5,0,0.5,0.5,0.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LL5-B2B/2020-07-06_SPD/AgedB6-0678.avi","AgedB6-0678",2,"AgedB6-0678","B6","AL",65,65,0.196428571,5.499999988,-5.418092576,0.195741063,0.666666667,0.136556334,13.64428286,2.251481116,3.132377822,4.410979796,0.577271251,440,37.62399177,0.086096904,0.143939394,0.124242199,5.089074255,1.604861137,0.376328618,2.351139142,0.322781256,62.5375843,35.55712891,0.665646997,0.103617511,0.02207285,0.663104572,4.064033246,3.286330084,28.50438563,3.201562119,159.697952,20.65857292,3.964654723,165.2696786,0.104462292,0.055286231,0.101331733,530.5402906,11.23610253,151.6538472,29.80902374,159.6669032,3.171080475,958.400068,2761.699767,1032.59994,3236.481281,12055.07016,4095.6844,10,263.96633,0.00855555555555555,0.0223333333333333,0.0186161616161616,0.00177777777777777,0.00075,0.0127878787878788,0.00744444444444444,0.0291111111111111,0.029979797979798,0,0.5,0,0,0.5,1,0,0,0,0,0,0,0,0,0,0,1,0,0.5,0,0,0,0.5,0,0,0,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LL5-B2B/2020-07-06_SPD/AgedB6-0944.avi","AgedB6-0944",1,"AgedB6-0944","B6","AL",44,44,0.125,3.5,-2.787465086,0.168502713,0.583333333,0.111840993,15.88727576,2.284816356,2.859969728,4.884421486,0.420570892,765,33.92073002,0.071676532,0.166666667,0.109804442,5.964913881,1.589755061,0.390227812,2.050902624,0.21763856,59.78700447,33.5996666,0.659762232,0.15498824,0,0.669534063,4.661819644,3.405373728,26.58006772,3.905124838,155.4451245,25.55627845,0,162.6459754,0.097050314,0.0334188,0.100351586,443.1907039,11.5974135,148.4280473,31.24925088,157.1325953,3.61645194,752.533421,2907.5332,953.89984,3217.802461,8677.3911,2344.808333,9,110.46663,0.0376666666666667,0.0274166666666667,0.0257373737373737,0.00188888888888888,0.00572222222222222,0.00956565656565656,0.0395555555555556,0.0397222222222222,0.117010101010101,0.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LL5-B2B/2020-07-06_SPD/AgedB6-1282.avi","AgedB6-1282",1,"AgedB6-1282","B6","AL",11,11,0.044642857,1.249999996,1.597635468,0.159529054,0.611111111,0.124466577,16.65147315,2.490130435,2.610962172,4.954547571,0.38048484,551,37.03216006,0.072158783,0.15,0.119041357,7.060175955,1.285181773,0.393314985,1.770583342,0.213469234,57.41964149,32.78242683,0.121439676,0.047206814,0,0.121198062,4.960852402,12.2130257,358.7931159,3.354101966,155.0497547,29.74583679,0,163.9439234,0.092280592,0.042712887,0.0928389,476.9423445,10.63014581,149.1795413,33.80833381,159.2909624,4.572966367,839.26643,2880.8004,1380.36619,4991.3222,10945.6684,3707.70226,15,157.79996,0.12,0.0738055555555556,0.0519191919191919,0.009,0.0556944444444444,0.0600707070707071,0.0106666666666667,0.027,0.156212121212121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LL5-B2B/2020-07-06_SPD/AgedB6-1283.avi","AgedB6-1283",1,"AgedB6-1283","B6","AL",11,11,0.035714286,1.000000008,-3.787535184,0.166994839,0.5625,0.130943946,19.97268477,2.352675,2.4765,4.835520831,0.422877549,1172,56.93722966,0.088284438,0.15,0.180743078,9.49552156,1.258412378,0.377915212,1.685329475,0.285394653,59.45851707,31.45304966,0.131195724,0.028542912,0.003395395,0.135305528,3.233158868,2.623775403,130.7000383,2.549509757,162.8412863,18.78997493,3.17983012,168.0558228,0.093059713,0.031607172,0.094858766,547.4908675,9.861541462,157.8332161,24.32239689,164.5240286,5.809931772,751.59986,2968.4335,1264.66682,4962.446,13907.9356,4374.99267,8,41.99996,0.116111111111111,0.069,0.0592222222222222,0.0417777777777778,0.0717222222222222,0.104151515151515,0.0134444444444444,0.019,0.0302121212121212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LL5-B2B/2020-07-06_SPD/AgedB6-1284.avi","AgedB6-1284",1,"AgedB6-1284","B6","AL",11,11,0.035714286,1.000000008,-3.886224209,0.167321626,0.5625,0.105295151,19.4993928,2.395533546,2.621176358,5.021400588,0.403620663,748,31.55500738,0.068567787,0.15,0.09961737,8.123794394,1.287948015,0.31799643,1.740317173,0.226127192,55.13702202,31.87131977,0.632879452,0.154779325,0,0.654202508,3.957343705,3.330428921,25.40177159,3.041381265,156.2725958,26.8215074,0,164.2913622,0.088849688,0.04069173,0.090657178,516.9912959,10.0124922,149.6633295,32.83953246,159.6271748,4.312483303,878.79981,2841.3001,1173.133417,6010.95003,14386.8623,4487.846814,10,203.8666,0.0734444444444445,0.0542777777777778,0.0464242424242424,0.0174444444444444,0.0349166666666667,0.0602626262626263,0.00822222222222222,0.0614166666666667,0.0891010101010101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LL5-B2B/2020-07-06_SPD/AgedB6-1285.avi","AgedB6-1285",1,"AgedB6-1285","B6","AL",11,11,0.044642857,1.249999996,0.307574755,0.160656223,0.5625,0.134930625,18.50482741,2.688827535,2.665033584,4.835520831,0.345729524,813,45.91465366,0.080730114,0.166666667,0.148571398,8.705004088,1.418369669,0.37081825,1.934892049,0.232517974,53.75989532,32.42876816,0.60857653,0.14081532,0,0.62508762,3.717876362,3.121300448,26.90724809,2.915475947,158.1031615,24.55831806,0,165.9637565,0.086531687,0.040889013,0.087572191,524.7666148,9.861541462,151.5676657,31.2850144,161.5650512,4.562600313,819.566559,2900.4668,1662.799737,2431.5156,9781.8599,4062.09301,12,295.73297,0.122222222222222,0.104388888888889,0.0797272727272727,0.00666666666666666,0.0304166666666667,0.0497272727272727,0.0441111111111111,0.0290277777777778,0.078989898989899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LL5-B6/2021-06-01_SPD/AgedB6-1826.avi","AgedB6-1826",5,"AgedB6-1826","B6","AL",161,161,0.375,10.5,-0.079310147,0.225688283,0.653846154,0.167469373,14.24426475,2.454775896,3.000431801,4.340944948,0.618776165,1169,47.96060286,0.10441958,0.155844156,0.128550011,4.975534592,1.645439807,0.590879867,2.661529879,0.447411811,61.43424988,36.91842651,0.671955196,0.087790475,0.259517125,0.664688156,4.644902577,2.57758387,23.08679276,4.123105626,160.1044983,17.00656663,44.09061955,164.475889,0.088289772,0.018191539,0.088863332,506.2459876,12.5,154.4647327,20.75692419,159.1209831,4.46941181,729.79987,2870.201,1115.4333,3397.1923,13386.131,4290.104,8,74.73333,0.00044444444444444,0.00625,0.00734343434343434,0.00055555555555555,0.00202777777777777,0.00363636363636363,0.0131111111111111,0.0340277777777778,0.0201818181818182,0,0.5,0,0.5,0.5,1,0.5,0,0,0.5,0,0,0,0,0,0,1,0.5,0.5,1,0,0.5,1,0.5,0.5,0,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LL5-B6/2021-06-02_SPD/AgedB6-1427.avi","AgedB6-1427",4,"AgedB6-1427","B6","AL",127,127,0.3125,8.75,-3.732209451,0.165159111,0.727272727,0.127483292,11.56429166,1.713520182,2.741343942,3.643906986,0.344123285,83,25.69096101,0.091828497,0.157819795,0.080110928,3.019903314,1.573645485,0.622615991,2.982560814,0.282997909,59.79288673,36.49721527,0.776531421,0.057187584,0.092648211,0.786565976,3.031702829,2.044661113,16.97792685,2.5,166.6832532,12.21436968,5.599339337,171.4391104,0.10371453,0.041170281,0.099985428,527.7319395,5.830951895,161.9491559,19.42624761,169.3555306,0.618015648,11.66667,3588.366,3391.833,109.59613,2421.3579,1483.0548,0,0,0,0.00069444444444444,0.0139191919191919,0.00055555555555555,0.00025,0.00058585858585858,0.00022222222222222,0.0171944444444444,0.0137676767676768,0,0.5,0,0,0.5,1,0,0,0,0,0,0,0,0,0.5,0,1,0.5,0.5,0.5,0.5,1,0.5,0.5,0.5,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LL5-B6/2021-06-02_SPD/AgedB6-1427.avi","AgedB6-1427",4,"AgedB6-1427","B6","AL",127,127,0.3125,8.75,-3.732209451,0.165159111,0.727272727,0.127483292,11.56429166,1.713520182,2.741343942,3.643906986,0.344123285,83,25.69096101,0.091828497,0.157819795,0.080110928,3.019903314,1.573645485,0.622615991,2.982560814,0.282997909,59.79288673,36.49721527,0.776531421,0.057187584,0.092648211,0.786565976,3.031702829,2.044661113,16.97792685,2.5,166.6832532,12.21436968,5.599339337,171.4391104,0.10371453,0.041170281,0.099985428,527.7319395,5.830951895,161.9491559,19.42624761,169.3555306,0.618015648,11.66667,3588.366,3391.833,109.59613,2421.3579,1483.0548,0,0,0,0.00069444444444444,0.0139191919191919,0.00055555555555555,0.00025,0.00058585858585858,0.00022222222222222,0.0171944444444444,0.0137676767676768,0,0.5,0,0,0.5,1,0,0,0,0,0,0,0,0,0.5,0,1,0.5,0.5,0.5,0.5,1,0.5,0.5,0.5,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
